level,group,year,path,url,original_url,status,bytes,sha256,error
PHD,CE,1399,PHD/CE/1399/330-PHD99-[konkur.in].pdf,https://dl.konkur.in/PHD/99/330-PHD99-%5bkonkur.in%5d.pdf,,ok,1594056,9aec9c1043a86671cbfec817507db3d224c3412145a83e075d1de393fc1e19df,
PHD,CE,1399,PHD/CE/1399/331-PHD99-[konkur.in].pdf,https://dl.konkur.in/PHD/99/331-PHD99-%5bkonkur.in%5d.pdf,,ok,2017286,0e61286452fcf96baa261a432c635b19af958a110f4b50a1806d12331bc362b5,
PHD,CE,1400,PHD/CE/1400/526-a-PHD1400-[konkur.in].pdf,https://dl.konkur.in/PHD/1400/526-a-PHD1400-%5bkonkur.in%5d.pdf,,ok,2096723,9eb7eb267c6e2d0d47be70cd3c5ef7b1e4a6722704a89bedaf27c3286b39a5d8,
PHD,CE,1400,PHD/CE/1400/527-a-PHD1400-[konkur.in].pdf,https://dl.konkur.in/PHD/1400/527-a-PHD1400-%5bkonkur.in%5d.pdf,,ok,1848581,234bca315351b3e97ed7d815c650bd711de6e738bce443b57bc0962d04e851f8,
PHD,CE,1400,PHD/CE/1400/528-a-PHD1400-[konkur.in].pdf,https://dl.konkur.in/PHD/1400/528-a-PHD1400-%5bkonkur.in%5d.pdf,,ok,1706139,c9ae8ae3b73a3a840be4867734684d2c44660002e5b85dc2cffd53a1fa02df34,
PHD,CE,1400,PHD/CE/1400/529-a-PHD1400-[konkur.in].pdf,https://dl.konkur.in/PHD/1400/529-a-PHD1400-%5bkonkur.in%5d.pdf,,ok,1948886,c9683fe44b6a2a9b055447c01b37722fe41eb5a7d6e80877c2b594256046269f,
PHD,CE,1401,PHD/CE/1401/330-f-PHD1401-[konkur.in].pdf,https://dl.konkur.in/PHD/1401/330-f-PHD1401-[konkur.in].pdf,,ok,2198299,31571a913cd78f36b1a7a88215444c5da744ee6bd6019eaa3e3fc1440a74da95,
PHD,CE,1401,PHD/CE/1401/331-f-PHD1401-[konkur.in].pdf,https://dl.konkur.in/PHD/1401/331-f-PHD1401-[konkur.in].pdf,,ok,2124814,3b0ebc8ff432e80fbe0a1d250a32316a100a90f874ed09f655bb7769f5c931e6,
PHD,CE,1401,PHD/CE/1401/332-f-PHD1401-[konkur.in].pdf,https://dl.konkur.in/PHD/1401/332-f-PHD1401-[konkur.in].pdf,,ok,1981601,b4f44809d1e28f0f1239ab80daf586b77cd77b32bfd98c90e99ebd3b666f4723,
PHD,CE,1401,PHD/CE/1401/333-f-PHD1401-[konkur.in].pdf,https://dl.konkur.in/PHD/1401/333-f-PHD1401-[konkur.in].pdf,,ok,2273746,b0aff1314576987715e81bc9ddadd6be3d5cb50f1803486311fa52e48d7789a5,
PHD,CE,1402,PHD/CE/1402/530-PHD1402-[konkur.in].pdf,https://dl.konkur.in/PHD/1402/530-PHD1402-[konkur.in].pdf,,ok,1707431,84b9f5b8ef42c8d27aa4ac01eb60a6d575cc77b500179891f65aebf1ea88312a,
PHD,CE,1402,PHD/CE/1402/531-PHD1402-[konkur.in].pdf,https://dl.konkur.in/PHD/1402/531-PHD1402-[konkur.in].pdf,,ok,2101917,1ff78d46470820bb4154380850fb555b1b24616f040ca0f61b943cd09f9c7e03,
PHD,CE,1402,PHD/CE/1402/532-PHD1402-[konkur.in].pdf,https://dl.konkur.in/PHD/1402/532-PHD1402-[konkur.in].pdf,,ok,1852773,4f8fb302742de7169722edcbc9bc11653ce3ed6e0e21749895a335da06503e59,
PHD,CE,1402,PHD/CE/1402/533-PHD1402-[konkur.in].pdf,https://dl.konkur.in/PHD/1402/533-PHD1402-[konkur.in].pdf,,ok,1832966,26046e5b384d4bd35e5670898fd1d04bfd538c3bda28e561672e9d55c3d82a33,
PHD,CE,1403,PHD/CE/1403/706c-PHD1403-[konkur.in].pdf,https://dl.konkur.in/PHD/1403/706c-PHD1403-%5bkonkur.in%5d.pdf,,ok,856522,ba27e8efc7af7d1c9c8469d2ad5decf0ae86ad0c2b40cce297a759874e86f181,
PHD,CE,1404,PHD/CE/1404/Q906A-PHD1404-[www.konkur.in].pdf,https://dl.konkur.in/PHD/1404/Q906A-PHD1404-[www.konkur.in].pdf,,ok,3173062,9a4f63260faf8628af4118db39fd68b7775bedf42c9749b93bc5b9302ed8e713,
PHD,CE,1405,PHD/CE/1405/Q707A-phd1405-[www.konkur.in].pdf,https://dl.konkur.in/PHD/1405/Q707A-phd1405-[www.konkur.in].pdf,,ok,1392995,34d7e4f8f1d347be2ede1be4ff027efc2e17680c3aedf633a13857f27955b75a,
PHD,CS,1391,PHD/CS/1391/2247-PHD91-[www.konkur.in].pdf,https://dl.konkur.in/PHD/91/2247-PHD91-[www.konkur.in].rar,,ok,1167316,8c4b6bd2631e701895f1cec4e897287f3b45a767897e536f2d0863aeeb67ab25,
PHD,CS,1392,PHD/CS/1392/2247-PHD92-[www.konkur.in].pdf,https://dl.konkur.in/PHD/92PHD/2247-PHD92-[www.konkur.in].rar,,ok,787301,6eb643a8da29a5577e2c2e02221ac9562ad117050e50edd013a3b0c6f28f3d09,
PHD,CS,1393,PHD/CS/1393/2247-PHD93-[www.konkur.in].pdf,https://dl.konkur.in/PHD/93/2247-PHD93-%5Bwww.konkur.in%5D.rar,,ok,751657,02ee220ea40ccdb4ef45348b7fbc20d49e5c66e9c81d10d509e35ba10b4173cc,
PHD,CS,1394,PHD/CS/1394/327-F-PHD94-[www.konkur.in].pdf,https://dl.konkur.in/PHD/94/327-F-PHD94-%5Bwww.konkur.in%5D.rar,,ok,1567394,844854d499ae5dae488b568719b4fb947456916bbf87d8ceb8dd2d75f1522b07,
PHD,CS,1395,PHD/CS/1395/doctora_olum_computer_1395(konkurcomputer.ir).pdf,https://dl.konkurcomputer.ir/booklet/phd/computer/olum_computer/doctora_olum_computer_1395%28konkurcomputer.ir%29.pdf,https://dl.konkur.in/PHD/95/127-a-PHD95-[www.konkur.in].rar,ok,1423645,4610a539c84ea5febdbb474047b1fd28b37b0bfa566d4e09fabed9cfbe6db5b5,
PHD,CS,1396,PHD/CS/1396/283-F-PHD96-[www.konkur.in].pdf,https://dl.konkur.in/PHD/96/283-F-PHD96-%5bwww.konkur.in%5d.rar,,ok,1122848,9972f89b26beeccde47ded0fdde62cf38a40cfc0d21d2836320c1ffb41f14ce3,
PHD,CS,1397,PHD/CS/1397/285-E-PHD97-[www.konkur.in].pdf,https://dl.konkur.in/PHD/97/285-E-PHD97-%5bwww.konkur.in%5d.pdf,,ok,1012817,494d1435207a0fd4ca76dde2a81b0bd96a38521c75657c3ee2ddecdc69c0a012,
PHD,CS,1398,PHD/CS/1398/684-PHD98-[konkur.in].pdf,https://dl.konkur.in/PHD/98/684-PHD98-%5bkonkur.in%5d.pdf,,ok,732799,b77bdc4ddd4dfc9b4f8cc8ecf43df7a4b446dc8e73dd4c6b05ceb26df8c8c6ef,
PHD,CS,1399,PHD/CS/1399/284-PHD99-[konkur.in].pdf,https://dl.konkur.in/PHD/99/284-PHD99-%5bkonkur.in%5d.pdf,,ok,1226986,a469669a2f373ebb77dbd88b21f9690885fa11ab9afe09592df9abff9a12b0ce,
PHD,CS,1400,PHD/CS/1400/482-a-PHD1400-[konkur.in].pdf,https://dl.konkur.in/PHD/1400/482-a-PHD1400-%5bkonkur.in%5d.pdf,,ok,1186241,7b146de54b352ff0ca8d686180cbdcbbd334f3795d83231141d15644978036bf,
PHD,CS,1401,PHD/CS/1401/286-f-PHD1401-[konkur.in].pdf,https://dl.konkur.in/PHD/1401/286-f-PHD1401-[konkur.in].pdf,,ok,1681878,46a48708450163adaa6b9bbe5d582d2d64d9a342027a1af61e6b37cb9d0e5b18,
PHD,CS,1402,PHD/CS/1402/486-PHD1402-[konkur.in].pdf,https://dl.konkur.in/PHD/1402/486-PHD1402-[konkur.in].pdf,,ok,1323300,0df1ec05a9a787ce9c132af09a2b6816d3b029da9a750ba9801062a3a3e604b8,
PHD,CS,1403,PHD/CS/1403/692c-PHD1403-[konkur.in].pdf,https://dl.konkur.in/PHD/1403/692c-PHD1403-%5bkonkur.in%5d.pdf,,ok,451792,eef10efb3ba9a3f2a67d0059b537f31d048bddd10c9daa10c79642632f9fc3a0,
PHD,CS,1404,PHD/CS/1404/Q892A-PHD1404-[www.konkur.in].pdf,https://dl.konkur.in/PHD/1404/Q892A-PHD1404-[www.konkur.in].pdf,,ok,456113,928e51b55059b3094583f9c190e260b405ec775da05f6c7679675e332a8a6f40,
PHD,CS,1405,PHD/CS/1405/Q693A-phd1405-[www.konkur.in].pdf,https://dl.konkur.in/PHD/1405/Q693A-phd1405-[www.konkur.in].pdf,,ok,377331,a1d82a81df56f660353ff05077755d4af44095ffeeb398c4d2afbee31162fcfa,
PHD,IT,1392,PHD/IT/1392/2372-PHD92-[www.konkur.in].pdf,https://dl.konkur.in/PHD/92PHD/2372-PHD92-[www.konkur.in].rar,,ok,1432759,7ae605c0b070806ff105da72e640a65019a563e5b83565a1ee1cf4d61aafeb54,
PHD,IT,1393,PHD/IT/1393/2372-PHD93-[www.konkur.in].pdf,https://dl.konkur.in/PHD/93/2372-PHD93-%5Bwww.konkur.in%5D.rar,,ok,842714,78e930f91e63acf21d22bc3f4502d4f6a9a67649b8526fda5fb5e86cb0a8f4ef,
PHD,IT,1394,PHD/IT/1394/306-F-PHD94-[www.konkur.in].pdf,https://dl.konkur.in/PHD/94/306-F-PHD94-%5Bwww.konkur.in%5D.rar,,ok,1710765,1ed877d72d1b6951fe1503ffb1959f8a429d4e25cf5165370bb720ef716a7034,
PHD,IT,1396,PHD/IT/1396/332-F-PHD96-[www.konkur.in].pdf,https://dl.konkur.in/PHD/96/332-F-PHD96-%5bwww.konkur.in%5d.rar,,ok,1491807,030b60bfad5e9bd6bad002dd4ab2f399f59c231246c66b0fa90f9ab9f031be97,
PHD,IT,1397,PHD/IT/1397/334-E-PHD97-[www.konkur.in].pdf,https://dl.konkur.in/PHD/97/334-E-PHD97-%5bwww.konkur.in%5d.pdf,,ok,1496795,f661c2be9962e0b5e620988f13252b75f31166128cd4215e7626d57398101665,
PHD,IT,1398,PHD/IT/1398/733-PHD98-[konkur.in].pdf,https://dl.konkur.in/PHD/98/733-PHD98-%5bkonkur.in%5d.pdf,,ok,904549,8ee36a09b4d8261d1dc02898a928e17f62797813c55ffe0b5a0a6768360b2ae0,
PHD,IT,1399,PHD/IT/1399/332-PHD99-[konkur.in].pdf,https://dl.konkur.in/PHD/99/332-PHD99-%5bkonkur.in%5d.pdf,,ok,1814027,37d69bd254e3b805485d729f9b236b665e9f9355280ba3ff747051ba37fdd67b,
PHD,IT,1400,PHD/IT/1400/530-a-PHD1400-[konkur.in].pdf,https://dl.konkur.in/PHD/1400/530-a-PHD1400-%5bkonkur.in%5d.pdf,,ok,1804031,11a354c19bc55f175ac72482f20edba72f633879f1795aafd2ee1581dd6a638a,
PHD,IT,1401,PHD/IT/1401/334-f-PHD1401-[konkur.in].pdf,https://dl.konkur.in/PHD/1401/334-f-PHD1401-[konkur.in].pdf,,ok,2319362,7660c89b365ee1dc64f12a648a7490167fc59fe57a385b594809b3d051750d7a,
PHD,IT,1402,PHD/IT/1402/534-PHD1402-[konkur.in].pdf,https://dl.konkur.in/PHD/1402/534-PHD1402-[konkur.in].pdf,,ok,2118548,1c8479ec31a46ea1d43e098731b05189d5de81a557628c2fdaa7a07f6265a7d8,
PHD,IT,1403,PHD/IT/1403/707c-PHD1403-[konkur.in].pdf,https://dl.konkur.in/PHD/1403/707c-PHD1403-%5bkonkur.in%5d.pdf,,ok,329214,d3105efd146006070fc71118bca354b487bd5696752026cec8ea48760b25356c,
PHD,IT,1404,PHD/IT/1404/Q907A-PHD1404-[www.konkur.in].pdf,https://dl.konkur.in/PHD/1404/Q907A-PHD1404-[www.konkur.in].pdf,,ok,579640,40e073aebdd6b5e1e2cb4570c4578b13248ec80d4e0295164f7692c44e2ac96c,
PHD,IT,1405,PHD/IT/1405/Q708A-phd1405-[www.konkur.in].pdf,https://dl.konkur.in/PHD/1405/Q708A-phd1405-[www.konkur.in].pdf,,ok,212844,60be711e6c26b6a7ca73962551880726bf14102ee43e58878dd03c7f21022df3,
